"DEM","WEEK","Vote_Share","Lagged_VS","ad_day","no_ad_day","before_oct","after_oct","TOT_INSTANCE","POSITION","LENGTH","tot_audience","comp_audience","Weighted_Slant","Weighted_Cosine","NEG","AWARDS","COMEDY","DOCUMENTARY","DRAMA_ADVENTURE","MOVIE","NEWS_POLITICAL","SLICE_OF_LIFE","SPORTS","SUSPENSE_MYSTERY","ANE","CNN","DISC","FNEW","HIST","ID","LIFE","MSNB","NBC","OTHERS","TLC"
1,"7",44.4105077571166,44.9730916815015,1,0,1,0,2,0.5,0,1652722,1913266,-0.490908684952335,0.477723535228677,1,0,0,0,0,0,0.568258303574346,0,0,0.431741696425654,0,0.568258303574346,0,0,0,0.431741696425654,0,0,0,0,0
1,"7",44.9730916815015,43.9996420599131,1,0,1,0,1,0.785714285714286,0,331383,0,-0.625239436485431,0.435211840127897,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"7",43.9996420599131,43.0079923826486,1,0,1,0,2,0.31651641047913,0,1172200,0,-0.625239436485431,0.435211840127897,1,0,0.259543593243474,0,0,0,0.740456406756526,0,0,0,0,0,0,0,0,0.740456406756526,0,0,0,0.259543593243474,0
1,"7",43.0079923826486,43.4254893538219,1,0,1,0,2,0.212948098130527,0,23073350,0,0.0453659643365635,0.369225082325871,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,"6",43.4254893538219,43.7959265300996,1,0,1,0,3,0.224986730722308,0,16340377,0,-0.00213176565198233,0.344881929292411,0.0789984833275267,0,0,0.0789984833275267,0,0,0,0,0.921001516672473,0,0,0,0.0425099739130866,0,0.0364885094144401,0,0,0,0.921001516672473,0,0
1,"6",43.7959265300996,44.2048722158703,1,0,1,0,4,0.216569913485687,0,30289993,1884147,0.0150170667563299,0.372211377025751,1,0,0,0.0205056501663767,0,0,0.0247503193546463,0,0.954744030478977,0,0,0.0247503193546463,0,0,0,0.0205056501663767,0,0,0.954744030478977,0,0
1,"6",44.2048722158703,43.4597070976635,1,0,1,0,6,0.607446641599272,0,17001988,1943828,-0.0547100844730981,0.352504038717959,0.156713320818718,0,0,0,0,0,0.0672851904142033,0.0464609785632127,0.843286679181282,0.0429671518413023,0,0.0513985188085064,0,0,0,0.0429671518413023,0,0,0.843286679181282,0.0158866716056969,0.0464609785632127
1,"6",43.4597070976635,43.8112135334443,1,0,1,0,2,0.498966185404008,0,29849743,821657,0.0453659643365635,0.369225082325871,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,"6",43.8112135334443,45.3217639472251,1,0,1,0,1,0.6,0,16087731,0,0.0513150094667338,0.337133922556335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,"6",45.3217639472251,45.8106790026526,1,0,1,0,6,0.609880689199302,0,34480119,0,0.0113192993938031,0.35702529308812,0.50644169760551,0,0.00894190649400021,0.0193637962792414,0,0,0,0.0268427727874141,0.944851524439344,0,0,0,0,0,0.0462065690666555,0,0,0,0.944851524439344,0.00894190649400021,0
1,"6",45.8106790026526,45.5502115316648,1,0,1,0,2,0.247164411438149,0,31993358,0,0.0453659643365635,0.369225082325871,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,"5",45.5502115316648,45.6743433433444,1,0,1,0,6,0.512712589440025,0,48306766,0,0.0449970099802598,0.361846905781152,0.713219717502927,0,0,0.0126974345581321,0,0,0.0369715911017517,0,0.950330974340116,0,0,0.017086219350722,0,0,0.0126974345581321,0,0,0.0198853717510297,0.950330974340116,0,0
1,"5",45.6743433433444,44.4714204882087,1,0,1,0,5,0.553846171846038,0,4023780,1473555,-0.625239436485431,0.435211840127897,1,0,0,0.588729503104046,0,0,0.411270496895954,0,0,0,0,0.411270496895954,0,0,0.462129142249328,0.126600360854719,0,0,0,0,0
1,"5",44.4714204882087,44.6048942279266,1,0,1,0,4,0.629799075965291,0,21093698,0,0.0354357803339496,0.350343050728748,0.187208852615601,0,0,0,0,0,0.131130255112214,0.056078597503387,0.812791147384399,0,0,0,0,0.131130255112214,0.056078597503387,0,0,0,0.812791147384399,0,0
1,"5",44.6048942279266,45.2231267108352,1,0,1,0,2,0.722222222222222,0,38546306,0,0.0453659643365635,0.369225082325871,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,"5",45.2231267108352,44.9681534278549,1,0,1,0,1,0.6,0,18021588,0,0.0513150094667338,0.337133922556335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,"5",44.9681534278549,45.1059492772117,1,0,1,0,8,0.56477338933427,0,23014006,0,-0.557869205112764,0.42727180782341,0.958392293805781,0,0.0135685199699696,0.0206790160739508,0,0.0437983287220834,0,0.0302327200227548,0.891721415211241,0,0,0,0.0302327200227548,0,0,0,0,0,0.791628715139815,0.157459548763479,0.0206790160739508
1,"5",45.1059492772117,44.6065669540278,1,0,1,0,3,0.580048741252188,0,14990646,0,0.0333378990432962,0.342740496993249,0.121807759318711,0,0,0,0,0.0257267098429247,0,0,0.974273290157075,0,0,0,0,0,0,0,0.0257267098429247,0,0.878192240681289,0.0960810494757864,0
1,"4",44.6065669540278,44.2798057857807,1,0,1,0,1,0.5,0,348999,0,-0.625239436485431,0.435211840127897,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,"4",44.2798057857807,45.3664464202419,1,0,1,0,1,0.375,0,298008,0,0.20121411485852,0.395932250116454,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,"4",45.3664464202419,44.3022204101257,1,0,1,0,4,0.619474452903491,0,4269722,0,0.20121411485852,0.395932250116454,1,0,0,0,0,0,0.293196840450034,0.706803159549966,0,0,0,0.293196840450034,0,0,0.607518709649012,0,0.0992844499009537,0,0,0,0
1,"4",44.3022204101257,43.7256707528591,1,0,1,0,2,0.375402105096944,0,1807011,0,0.20121411485852,0.395932250116454,1,0,0,0,0,0,0.631031576454156,0,0,0.368968423545844,0,0.631031576454156,0,0,0,0.368968423545844,0,0,0,0,0
1,"4",43.7256707528591,42.8558188002531,0,1,1,0,0,0,0,0,1744560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"4",42.8558188002531,42.5935166780383,1,0,1,0,2,0.309990952033655,0,1519712,0,0.20121411485852,0.395932250116454,1,0,0,0.42090869849024,0,0,0.57909130150976,0,0,0,0,0,0,0,0,0.57909130150976,0,0,0,0,0.42090869849024
1,"4",42.5935166780383,42.0982614662887,1,0,1,0,1,0.555555555555556,0,347264,0,0.20121411485852,0.395932250116454,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,"3",42.0982614662887,41.5931716665593,1,0,1,0,1,0.3,0,1096011,0,0.20121411485852,0.395932250116454,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,"3",41.5931716665593,41.0513065236603,1,0,1,0,3,0.306831430710947,0,2848437,6984613,0.268240588713565,0.373837557691845,0.76148287639853,0,0,0.23851712360147,0,0,0.76148287639853,0,0,0,0,0,0,0,0,0.23851712360147,0,0.664883934592901,0,0.0965989418056288,0
1,"3",41.0513065236603,39.9920638439786,1,0,1,0,8,0.482919330489063,0,8291865,0,0.269317184050609,0.392671865224096,0.828558110871318,0,0,0,0,0,0.498076367620553,0.407625425643085,0,0.0942982067363615,0,0.280869864620324,0,0,0.171441889128682,0.0942982067363615,0.103897494713192,0.21720650300023,0,0,0.132286041801211
1,"3",39.9920638439786,40.5722521125202,1,0,1,0,2,0.476531020648754,0,1028838,0,0.20121411485852,0.395932250116454,1,0,0,0,0,0,0.25862575060408,0.74137424939592,0,0,0,0,0,0,0,0,0,0,0,0.25862575060408,0.74137424939592
1,"3",40.5722521125202,41.2236602660574,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"3",41.2236602660574,41.2783724935788,1,0,1,0,6,0.539754313874224,0,4055323,0,0.399587331221034,0.394668631535494,0.772285216245414,0,0,0.599244745732954,0,0,0.216442685329874,0.184312568937172,0,0,0.111791095308561,0,0.184312568937172,0,0.227714783754586,0.216442685329874,0,0,0,0.1009201979719,0.158818668697906
1,"3",41.2783724935788,41.185629380698,1,0,1,0,2,0.576923076923076,0,1187726,0,-0.278971249309983,0.455236863795533,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"2",41.185629380698,42.320291872397,1,0,1,0,3,0.297090004823202,0,2759983,0,0.20121411485852,0.395932250116454,1,0,0,0,0,0,0.402526754693779,0.597473245306221,0,0,0,0,0.597473245306221,0,0,0,0,0.402526754693779,0,0,0
1,"2",42.320291872397,43.0750474970363,1,0,1,0,2,0.155415940518159,0,3769890,0,0.20121411485852,0.395932250116454,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,"2",43.0750474970363,43.6796761277398,1,0,1,0,3,0.339046695087721,0,2200752,0,0.0313088357960518,0.416916161099005,1,0,0,0,0,0,0.646167310083099,0.353832689916901,0,0,0,0,0,0,0,0,0.353832689916901,0.646167310083099,0,0,0
1,"2",43.6796761277398,42.0313894209469,1,0,1,0,4,0.211253899304884,0,4077543,0,0.249335430280528,0.383999693072543,1,0,0,0.185005038573474,0,0,0.814994961426526,0,0,0,0,0,0,0,0,0.185005038573474,0,0.745433463239995,0,0.0695614981865305,0
1,"2",42.0313894209469,42.5735614311935,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"2",42.5735614311935,42.7544243301196,1,0,1,0,1,0.625,0,440511,0,0.20121411485852,0.395932250116454,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"2",42.7544243301196,42.0681208985977,1,0,1,0,2,0.276922796947124,0,730047,0,-0.0286187190200922,0.424317428926602,1,0,0,0.478633567427851,0,0,0,0.521366432572149,0,0,0,0,0.478633567427851,0,0,0,0,0,0,0.521366432572149,0
1,"1",42.0681208985977,41.8513885937607,1,0,1,0,4,0.185783250685438,0,3882812,0,-0.150963217568416,0.449093448873961,0.90527277653412,0,0,0.375289609695241,0.0947272234658799,0,0.314974044584183,0.215009122254696,0,0,0,0,0.590298731949937,0,0,0,0,0.314974044584183,0,0.0947272234658799,0
1,"1",41.8513885937607,40.2874823638406,1,0,1,0,2,0.612049439406783,0,4065158,0,-0.278971249309983,0.455236863795533,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,"1",40.2874823638406,40.208353433139,1,0,1,0,3,0.470057917267587,0,2184150,2332858,-0.278971249309983,0.455236863795533,1,0,0,0,0,0,0.531172309594121,0.468827690405879,0,0,0,0,0,0,0,0,0.468827690405879,0.531172309594121,0,0,0
1,"1",40.208353433139,40.1655477210099,1,0,1,0,4,0.413530869427276,0,3517545,2363830,0.29845280259175,0.402178271545085,0.743440382425811,0,0,0,0,0,0.743440382425811,0.256559617574189,0,0,0,0.326388432841655,0,0,0.256559617574189,0,0,0.339290897486741,0,0.0777610520974145,0
1,"1",40.1655477210099,40.1840357588702,1,0,1,0,4,0.768974242357734,0,4100660,3078381,1.07236184225555,0.390383121684275,0,0,0,0.459716728526627,0,0,0.540283271473373,0,0,0,0,0,0,0,0.459716728526627,0,0,0.540283271473373,0,0,0
1,"1",40.1840357588702,40.7415626973413,1,0,1,0,4,0.340543707180609,0,2418930,1242441,1.07236184225555,0.390383121684275,0,0,0.128708974629278,0.224345475065421,0,0,0.316249333382942,0.330696216922358,0,0,0,0,0.330696216922358,0,0,0.316249333382942,0,0,0,0.128708974629278,0.224345475065421
1,"1",40.7415626973413,NA,1,0,1,0,1,0.2,0,370559,0,1.07236184225555,0.390383121684275,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
